Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_age_population,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,Broadband,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate,urban
S01012825,Westburn and Newton,South Lanarkshire,439,293,0.25,108,0.22,64,140,208.401787,123.3209795,129.4176743,0.258064516,0.058823529,135.927533,0.82418,5.272727273,167.2916908,0.115384615,0.088235,1.471102484,1.603628364,1.362246377,2.356775362,2.160859213,5.865137615,4.382857143,3.766853002,6.24489648,0,46.19639469,1052.309674,42,5,0.088421053,0.010526316,1
S01012826,Westburn and Newton,South Lanarkshire,591,395,0.39,228,0.24,97,280,433.5032238,252.8851581,108.4723475,0.294407895,0.176470588,155.5386455,0.65468,4.820512821,234.8760833,0.032894737,0.022222,2.401944908,2.61683222,2.174444908,2.89733871,3.238171953,6.908702703,8.105792988,7.075671953,8.999457429,0,12.0512334,203.9125786,135,3,0.225375626,0.005008347,1
S01012827,Westburn and Newton,South Lanarkshire,723,471,0.07,51,0.04,20,70,11.82617207,15.55502563,66.61400722,0.110344828,0.02631579,84.50897085,0.86158,5.888888889,89.93567199,0.034782609,0.131868,3.170975783,3.318974359,2.181574074,3.624230769,4.16034188,7.849179687,10.6898433,7.491303419,11.58160969,0.023622047,10.0426945,138.9031051,45,7,0.064102564,0.00997151,1
S01012828,Westburn and Newton,South Lanarkshire,921,632,0.03,24,0.02,13,50,9.369778336,0,37.97218741,0.120575221,0.031914894,68.93129619,0.91213,6,71.51694008,0.015384615,0.11236,4.977101201,5.108987993,2.080690395,1.266516035,6.147770154,7.429082569,13.30536021,9.684596913,17.7661235,0.036939314,5.021347249,54.52059988,18,1,0.030874786,0.001715266,1
S01012829,Westburn and Newton,South Lanarkshire,775,483,0.34,260,0.21,102,235,85.45795478,102.5054858,121.6544548,0.295019157,0.046511628,158.7794873,0.59779,4.076923077,228.4488431,0.032258065,0.021858,3.990809249,4.206121387,1.008020231,2.900990099,4.827303468,8.455248619,11.73512717,4.273552023,12.62714451,0,30.12808349,388.7494644,164,6,0.189595376,0.006936416,1
S01012830,Vicarland and Cairns,South Lanarkshire,717,441,0.19,134,0.14,61,165,69.86816893,24.57698975,104.4646323,0.233009709,0.071428571,116.8368787,0.79104,4.842105263,154.3047638,0.009803922,0.027972,2.400293478,2.532688406,1.880061594,2.870718954,5.237217391,7.498216561,8.345115942,7.871152174,14.65676812,0.183183183,8.034155598,112.0523793,46,5,0.066666667,0.007246377,1
S01012831,Vicarland and Cairns,South Lanarkshire,605,355,0.24,145,0.17,59,170,241.9672368,140.7043425,109.3600995,0.243377483,0.055555556,134.5795706,0.70103,4.5,155.9840205,0.035714286,0.067568,1.90168254,1.747027778,1.435301587,2.748017751,4.737789683,7.798194444,5.058920635,4.389952381,12.008,0,5.021347249,82.99747518,82,9,0.13015873,0.014285714,1
S01012832,Vicarland and Cairns,South Lanarkshire,570,355,0.22,127,0.16,55,165,114.4978982,185.9096064,108.5800258,0.245704467,0.076923077,113.3184769,0.77128,5.136363636,123.0241249,0.101694915,0.065217,2.408414522,2.448575368,2.846410846,1.503967136,3.861176471,6.248430657,11.60257353,11.01238971,14.18331801,0.004115226,11.04696395,193.806385,78,3,0.143382353,0.005514706,1
S01012833,Vicarland and Cairns,South Lanarkshire,743,455,0.24,180,0.17,76,205,151.9964658,199.9974769,136.4839755,0.236734694,0.025641026,147.1451025,0.71064,5.379310345,204.7897771,0.062068966,0.061644,1.50842437,2.13397409,1.920703782,2.333353659,4.210934874,7.419019608,6.162086835,5.82797619,11.25470588,0,26.11100569,351.4267253,155,4,0.217086835,0.005602241,1
S01012834,Vicarland and Cairns,South Lanarkshire,654,394,0.19,124,0.19,73,170,218.5841994,147.9040666,170.6455521,0.294561934,0.129032258,113.6429146,0.78146,5.923076923,166.2450512,0.102564103,0.081081,1.705388889,2.599366667,2.266474074,2.0774375,3.093907407,5.875078125,7.816985185,5.961022222,9.229551852,0,20.08538899,307.1160397,103,6,0.167207792,0.00974026,1
S01012835,Vicarland and Cairns,South Lanarkshire,870,543,0.19,164,0.15,81,185,416.2550111,112.4603427,125.2968337,0.287878788,0.028571429,126.8257783,0.87586,5.666666667,119.408418,0.012048193,0.043165,2.116544369,2.212238339,1.837878271,1.502903226,2.306177474,5.402765957,7.239982935,4.460403868,6.796629693,0.002309469,31.13235294,357.8431373,85,10,0.105721393,0.012437811,1
S01012836,Whitlawburn and Greenlees,South Lanarkshire,732,491,0.06,41,0.03,15,65,11.27256384,0,201.5355954,0.16160221,0,81.73147296,0.91525,5.857142857,63.68352862,0.018867925,0.15,4.723692146,6.389088359,2.381192146,4.192634615,4.831588359,4.410918367,16.053331,10.24525245,13.9298317,0.004237288,6.025616698,82.31716801,12,3,0.017830609,0.004457652,1
S01012837,Whitlawburn and Greenlees,South Lanarkshire,696,480,0.33,231,0.25,118,220,304.1966498,139.770737,155.6227837,0.209809264,0.102564103,153.5212662,0.60377,4.96,186.1485139,0.086956522,0.02454,3.864727891,4.483027211,2.518945578,3.114811828,4.112357143,3.224076923,12.38736054,8.457346939,10.80363265,0,20.08538899,288.5831752,141,10,0.191836735,0.013605442,1
S01012838,Whitlawburn and Greenlees,South Lanarkshire,941,639,0.4,380,0.29,184,260,426.6001816,313.2579018,134.0691111,0.2458159,0.075,176.4685297,0.63281,4.666666667,219.737472,0.11023622,0.026906,4.184511996,5.030316249,2.809157579,3.487765152,4.604612868,3.729968944,14.61415485,10.82922574,12.80095965,0,31.13235294,330.8432831,114,4,0.12431843,0.00436205,1
S01012839,Whitlawburn and Greenlees,South Lanarkshire,602,379,0.05,28,0.05,20,70,61.4763435,107.2744004,82.66100574,0.181240064,0,80.50247692,0.875,5.75,83.33905446,0.036363636,0.119403,4.237676426,4.17743994,3.286516517,3.700310345,4.056966967,4.453802817,13.75043544,10.36785285,12.41361862,0,6.025616698,100.0933006,52,6,0.078078078,0.009009009,1
S01012840,Whitlawburn and Greenlees,South Lanarkshire,888,595,0.03,31,0.02,14,45,43.14740345,13.59035996,38.64377621,0.143497758,0.08,66.42182872,0.92484,6.24,55.60630429,0,0.131783,3.830588422,3.80519084,3.523695929,2.924353312,4.528918575,5.60345,16.12629771,14.5626972,17.05785623,0,7.029886148,79.16538455,31,4,0.039440204,0.005089059,1
S01012841,Whitlawburn and Greenlees,South Lanarkshire,551,373,0.03,17,0.04,16,70,28.42515257,29.45004469,72.63030168,0.183123878,0,88.39766916,0.87619,6.25,71.63170754,0,0.173469,3.293331919,3.211982173,3.445072156,2.493387097,3.87610781,5.865802469,13.90943124,12.38749576,14.8634635,0,8.034155598,145.8104464,29,9,0.049235993,0.015280136,1
S01012842,Whitlawburn and Greenlees,South Lanarkshire,416,269,0.03,13,0.05,12,70,32.0701308,41.49871252,82.64054121,0.181384248,0,81.83840451,*,6,114.2888684,0.028571429,0.047619,3.740968421,4.172952632,2.685994737,2.603571429,3.955989474,3.321101695,12.53612632,9.8776,11.85905789,0,9.038425047,217.2698329,56,4,0.117894737,0.008421053,1
S01012843,Cambuslang Central,South Lanarkshire,950,590,0.02,23,0.02,14,45,83.58358706,34.51834915,62.15642987,0.131386861,0.041666667,78.60404978,0.91026,5.96969697,47.3835149,0.007575758,0.178771,3.442206333,3.178669561,2.943306946,2.319659686,3.176271706,4.634485714,9.951172114,6.606164454,8.6209857,0,11.04696395,116.283831,36,11,0.036772217,0.011235955,1
S01012844,Cambuslang Central,South Lanarkshire,666,459,0.03,21,0.02,9,35,82.1827227,0,97.44078612,0.11844078,0.111111111,69.6938805,*,6.153846154,42.76512151,0,0.177305,2.848540172,1.924537303,3.084913917,1.627431507,2.735297704,3.610616438,9.381667862,11.10265423,11.91570301,0,*,*,4,0,0.005738881,0,1
S01012845,Cambuslang Central,South Lanarkshire,780,483,0.1,75,0.09,43,120,72.34018014,0,107.0057154,0.233783784,0.033333333,102.4031054,0.89474,6,66.84416848,0,0.128788,2.004850365,0.979138686,2.467843066,1.919144737,2.005175182,3.942086957,3.291065693,7.873036496,7.782868613,0.162241888,21.08965844,270.3802365,22,11,0.032116788,0.016058394,1
S01012846,Cambuslang Central,South Lanarkshire,904,549,0.29,259,0.19,103,195,310.5660255,248.8296305,122.2729185,0.270474138,0.111111111,138.5778886,0.81102,4.466666667,152.7216782,0.076923077,0.084746,1.532305616,1.220305076,1.671719762,1.671353791,1.338992981,5.104484848,3.925296976,5.477591793,4.012041037,0.001517451,68.29032258,755.4239224,138,20,0.149028078,0.021598272,1
S01012847,Cambuslang Central,South Lanarkshire,540,321,0.14,75,0.08,25,130,173.0589997,29.70835907,98.59200888,0.209964413,0.1,129.5820667,0.92199,5.523809524,105.2144022,0.044444444,0.144444,1.282870201,1.666869287,1.720530165,2.431623932,2.007883912,5.513902439,5.073162706,6.633025594,7.795420475,0.084210526,7.029886148,130.1830768,41,10,0.074954296,0.018281536,1
S01012848,"Burgh, Eastfield and Silverbank",South Lanarkshire,708,462,0.07,47,0.05,22,100,300.8766978,96.61845794,102.1982506,0.165034965,0.0625,103.9067799,0.87739,5.846153846,70.68053421,0.015503876,0.151261,2.421484476,3.127464424,2.453146831,2.76539749,2.858502587,2.4926,10.80588616,8.255957309,8.491668823,0,*,*,40,1,0.051746442,0.001293661,1
S01012849,"Burgh, Eastfield and Silverbank",South Lanarkshire,652,456,0.2,130,0.14,61,180,132.6572597,54.78512844,78.89997072,0.209606987,0.076923077,108.8972824,0.76398,5.454545455,120.2599872,0.028985507,0.055556,2.8938653,2.664732796,3.034421669,4.052323944,3.202514641,3.147806122,7.653543192,7.994062958,8.308828697,0,17.07258065,261.8493964,106,1,0.155197657,0.001464129,1
S01012850,"Burgh, Eastfield and Silverbank",South Lanarkshire,753,417,0.16,117,0.14,57,165,126.7901021,113.7930376,141.4809965,0.246995995,0.066666667,116.0498918,0.80769,5.105263158,157.7897887,0.022988506,0.061947,2.683028169,3.041602113,2.938619718,4.102760736,3.136742958,2.856635514,9.007929577,8.431485915,8.420894366,0,28.11954459,373.4335271,112,19,0.157746479,0.026760563,1
S01012851,"Burgh, Eastfield and Silverbank",South Lanarkshire,795,484,0.1,78,0.09,45,125,57.9372265,23.16435452,83.6004521,0.242268041,0.121212121,105.2969142,0.85806,5.85,119.3728766,0.010869565,0.085271,2.268496264,2.715890411,2.299411582,3.953541667,2.651503736,1.926864407,9.634090909,6.448113325,6.517316314,0,11.04696395,138.9555213,104,9,0.129514321,0.01120797,1
S01012852,"Burgh, Eastfield and Silverbank",South Lanarkshire,683,406,0.03,19,0.03,12,45,25.76831507,23.16437239,64.55010929,0.145736434,0.041666667,79.58976909,0.90323,5.7,44.07044551,0,0.10989,2.32987069,1.476842672,2.879924569,3.108552632,2.985567529,2.116551724,6.429252874,9.083678161,7.714274425,0,7.029886148,102.9265907,16,3,0.022988506,0.004310345,1
S01012853,"Burgh, Eastfield and Silverbank",South Lanarkshire,749,459,0.06,46,0.05,21,95,26.89581266,25.15877124,76.43398744,0.184636119,0,85.57717498,0.86325,5.75,88.03859893,0,0.160714,2.176502591,2.010401554,3.17865285,3.28815534,3.149630829,2.268895349,7.250064767,9.553406736,7.747474093,0.017241379,7.029886148,93.85695792,46,6,0.059585492,0.007772021,1
S01012854,"Burgh, Eastfield and Silverbank",South Lanarkshire,769,517,0.03,25,0.03,17,60,51.39572899,18.9337271,83.03022459,0.14863103,0.041666667,75.95747312,*,5.833333333,51.89275539,0.023255814,0.070588,2.148281054,1.107415307,3.201402133,2.680674847,3.065150565,2.934375,3.676750314,7.531518193,5.759278545,0,7.029886148,91.41594471,56,9,0.070263488,0.011292346,1
S01012855,"Burgh, Eastfield and Silverbank",South Lanarkshire,585,446,0.05,32,0.06,26,80,65.763753,61.26885747,120.3387117,0.141196013,0,80.78475528,0.86822,6.047619048,68.97483421,0.013513514,0.137931,1.792348131,1.366300623,3.529813084,2.305669643,2.708298287,2.897345679,4.858917445,8.351713396,5.8444081,0,15.06404175,257.5049871,52,11,0.080996885,0.017133956,1
S01012856,Farme Cross and Gallowflat North,South Lanarkshire,747,489,0.21,160,0.17,81,190,200.5626249,239.7281798,111.6474601,0.275623269,0,154.4409212,0.82418,5.454545455,128.4953745,0.042553191,0.047059,2.289703898,2.18392054,3.514486507,3.378241758,2.756011994,3.556315789,6.168478261,8.292893553,6.983275862,0.003676471,40.17077799,537.7614189,83,10,0.124437781,0.014992504,1
S01012857,Farme Cross and Gallowflat North,South Lanarkshire,867,474,0.23,201,0.19,89,155,176.1159142,222.6283687,110.9875488,0.304398148,0.03030303,116.4503102,0.80916,5,147.8216477,0.02739726,0.072289,1.188864959,1.73226135,3.738832945,2.215853659,2.197153667,2.950119048,6.655034924,9.727619325,5.222514552,0,31.13235294,359.0813488,140,25,0.173482032,0.030978934,1
S01012858,Farme Cross and Gallowflat North,South Lanarkshire,680,466,0.27,183,0.21,98,215,237.1901316,114.5934026,134.2370838,0.282336579,0.045454546,141.7309898,0.63636,4.555555556,157.0893334,0.094339623,0.039216,1.145574713,2.698221983,4.571400862,1.649402174,1.835829741,3.814142012,6.241875,8.670215517,3.857018678,0.004524887,24.10246679,354.4480411,111,11,0.161103048,0.015965167,1
S01012859,Farme Cross and Gallowflat North,South Lanarkshire,1075,808,0.13,136,0.11,87,135,158.1203504,257.4631218,152.3120117,0.184210526,0.072727273,116.988939,0.79147,5.857142857,158.6410121,0.066666667,0.081633,2.35066075,4.103804241,4.901358481,3.376442308,2.472058679,5.442103321,8.700749507,10.37255917,5.552460552,0.010830325,58.24762808,541.8384008,181,38,0.178500986,0.037475345,1
S01012860,Shawfield and Clincarthill,South Lanarkshire,1002,470,0.11,113,0.07,31,95,56.95886163,0,211.1496972,0.265936255,0.058823529,92.04636813,0.89222,5.714285714,104.1862927,0.010309278,0.076271,2.629095595,1.180060918,2.324845361,2.808236246,2.729346298,4.175369458,3.785988754,6.460119494,5.91797329,0,14.0597723,140.3170888,76,0,0.094059406,0,1
S01012861,Shawfield and Clincarthill,South Lanarkshire,625,405,0.07,42,0.06,24,90,96.15170324,24.69388382,75.41208145,0.162420382,0.068965517,81.74819516,0.84615,5.578947368,84.22302096,0,0.146667,2.998453421,1.255276565,3.377321689,2.785897436,3.334370451,4.221164384,4.600651383,8.323216885,6.706237263,0,18.07685009,289.2296015,64,18,0.093158661,0.026200873,1
S01012862,Shawfield and Clincarthill,South Lanarkshire,561,374,0.31,173,0.3,109,215,470.4657628,435.215646,183.5795011,0.260707635,0,150.7813904,0.71429,4.9375,166.4139635,0.081632653,0.021277,2.811683673,1.248873299,3.159141156,3.11001845,2.768830782,5.246094891,4.315297619,8.315973639,6.297346939,0,70.29886148,1253.099135,105,30,0.178571429,0.051020408,1
S01012863,Shawfield and Clincarthill,South Lanarkshire,680,505,0.3,201,0.25,123,225,370.6947083,139.2754653,245.5205078,0.275494673,0.066666667,135.0774557,0.71717,5.666666667,176.6532601,0.057692308,0.070423,2.062572464,1.596433172,3.629400161,2.640129534,2.395189211,4.479536424,5.385165056,8.696070853,5.427415459,0,82.35009488,1211.030807,158,35,0.254428341,0.056360709,1
S01012864,Shawfield and Clincarthill,South Lanarkshire,719,525,0.29,212,0.23,119,200,198.7812654,378.5818727,134.1372297,0.240816327,0.05,140.6269201,0.77857,4.705882353,158.4450342,0.047058824,0.061856,2.766529032,2.707222581,3.734806452,3.057310606,3.348867742,6.110535714,7.108048387,9.88476129,5.829887097,0.015533981,71.30313093,991.6986221,145,56,0.187096774,0.072258065,1
S01012865,Burnhill and Bankhead North,South Lanarkshire,735,427,0.16,115,0.09,39,140,242.5010133,44.32504441,97.91715593,0.213820078,0,110.8292032,0.88387,4.916666667,137.2331371,0,0.091954,4.215003209,2.107021823,2.580292041,3.45772973,4.16970154,6.271573034,6.444409499,7.952092426,8.928405006,0.014925373,8.034155598,109.3082394,99,11,0.127086008,0.014120668,1
S01012866,Burnhill and Bankhead North,South Lanarkshire,745,505,0.17,130,0.11,57,135,151.8650596,39.92318656,100.5288729,0.202666667,0.055555556,99.55451838,0.80791,5.642857143,136.1281468,0.03539823,0.115044,3.915937917,1.904355808,1.705751001,2.628444444,4.153988652,6.157272727,6.556198264,5.830751001,7.820514019,0,23.09819734,310.0429174,75,12,0.100133511,0.016021362,1
S01012867,Burnhill and Bankhead North,South Lanarkshire,673,396,0.29,196,0.18,68,200,164.2918404,284.9130882,131.961728,0.29689808,0.086956522,130.5299708,0.64545,5.166666667,198.8386079,0.12962963,0.037975,2.534916667,2.08896875,1.785857639,2.342730769,4.170496528,5.744791667,7.290694444,7.255013889,6.335201389,0,36.15370019,537.2020831,155,23,0.215277778,0.031944444,1
S01012868,Burnhill and Bankhead North,South Lanarkshire,584,383,0.21,120,0.16,60,180,267.2640705,141.8690319,141.9619689,0.268421053,0.041666667,137.2075873,0.69307,4.142857143,196.6725403,0.047619048,0.039604,2.773916968,1.8791787,2.248438628,2.643691589,3.654684116,5.756197183,6.004602888,8.395848375,5.172888087,0,39.16650854,670.6593928,112,21,0.202166065,0.037906137,1
S01012869,Burnhill and Bankhead North,South Lanarkshire,586,402,0.34,200,0.22,89,220,345.1732963,752.3961769,157.9487067,0.249566724,0.173913044,157.0611765,0.55556,5.086956522,240.5401102,0.120689655,0.024691,2.359235348,2.285503663,2.034812271,2.226104651,4.284010989,5.634173554,7.545860806,7.759789377,6.559413919,0,42.17931689,719.7835646,120,8,0.21978022,0.014652015,1
S01012870,Bankhead South,South Lanarkshire,886,558,0.11,99,0.1,55,125,81.12809082,96.70111262,85.62150263,0.177345538,0.034482759,89.76917412,0.83459,5.45,105.0633727,0.0125,0.07767,3.775677596,2.007,2.065453552,3.798928571,3.81134153,5.241064815,7.778814208,8.661147541,10.18590164,0.051948052,12.0512334,136.0184356,82,13,0.089617486,0.01420765,1
S01012871,Bankhead South,South Lanarkshire,790,485,0.1,78,0.08,37,105,23.57635547,21.17765655,92.20898474,0.203303685,0.071428571,87.154411,0.87135,5.352941177,86.39146245,0.012345679,0.13253,4.208978528,1.284070552,0.863107362,2.625512821,4.51547546,5.548596491,5.076730061,3.418334356,9.160374233,0,9.038425047,114.4104436,79,9,0.096932515,0.011042945,1
S01012872,Bankhead South,South Lanarkshire,703,486,0.13,92,0.08,38,95,122.7097082,36.86783194,116.9835199,0.146648045,0.023809524,95.39587278,0.76699,5.84,95.05220864,0.023255814,0.12605,3.666098485,1.384428375,0.998302342,2.390765027,4.707524105,5.363112583,5.188057851,3.152586088,9.061694215,0,12.0512334,171.4257951,94,13,0.129476584,0.017906336,1
S01012873,Bankhead South,South Lanarkshire,735,495,0.1,70,0.07,35,105,61.46158921,19.55905794,112.2735351,0.184895833,0.135135135,94.81948532,0.75,5.666666667,116.5435326,0,0.078431,3.584875156,2.069372659,1.644762797,2.772844311,4.624812734,5.909274809,7.358327091,5.916254682,8.473027466,0,27.11527514,368.9153081,107,10,0.133583021,0.012484395,1
S01012874,Spittal,South Lanarkshire,712,451,0.26,186,0.19,85,170,460.9440015,228.9324951,141.8750673,0.231190151,0.043478261,150.3146827,0.73488,5.379310345,150.2836757,0.062015504,0.066176,3.685652314,4.163329049,3.313184447,2.859605911,3.992622108,4.882012987,14.16699229,6.916401028,8.582724936,0,10.0426945,141.04908,129,12,0.166023166,0.015444015,1
S01012875,Spittal,South Lanarkshire,562,381,0.22,123,0.15,58,165,95.52563464,0,130.9988532,0.234265734,0.090909091,114.2194477,0.72611,5.173913044,146.9906271,0.037037037,0.061728,2.626217277,3.160253054,2.659463351,2.240674847,2.92986911,5.15155,11.64752182,8.345964223,8.831186736,0,22.09392789,393.1303896,90,1,0.157068063,0.001745201,1
S01012876,Spittal,South Lanarkshire,735,449,0.24,177,0.16,73,185,255.4178087,228.6679799,117.5368697,0.267379679,0.032258065,122.2461032,0.75424,5.291666667,167.689385,0.052631579,0.07377,1.814406991,3.639559925,1.903951311,1.965552995,1.458570537,4.825154639,10.00141074,6.365037453,6.189247815,0,21.08965844,286.9341285,147,11,0.183520599,0.013732834,1
S01012877,Spittal,South Lanarkshire,662,388,0.21,141,0.14,53,175,161.324853,105.285391,130.8010178,0.252631579,0.035714286,108.9025314,0.76923,5.578947368,181.4378944,0.03030303,0.098039,2.504669421,4.113040634,1.869180441,1.566285714,2.231821625,5.218257576,9.124734848,4.92100551,7.11898416,0,13.05550285,197.2130339,89,0,0.122589532,0,1
